,case_id,sanctioning_state,sanctioned_state,begin,end,trade,arms,military,financial,travel,other,trade_obj,arms_obj,military_obj,financial_obj,travel_obj,other_obj,trade_suc,arms_suc,military_suc,financial_suc,travel_suc,other_suc,objective,success
725,726,EU,Congo (Brazzaville),1997,2001,0,0,0,1,0,0,NA,NA,NA,end_war,NA,NA,NA,NA,NA,success_part,NA,NA,end_war,success_part
726,727,EU,Congo,1997,2003,0,1,0,0,0,0,NA,democracy,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,democracy,failed
727,728,EU,Democratic Republic of the,1997,2003,0,1,0,0,0,0,NA,democracy,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,democracy,failed
728,729,Turkey,EU,1997,1998,0,0,0,0,0,1,NA,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_total,policy_change,success_total
729,730,UN,Iraq,1997,1998,0,0,0,0,1,0,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_total,NA,policy_change,success_total
730,731,United States,Iraq,1997,2009,0,0,0,0,1,0,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,success_total,NA,"terrorism,end_war,prevent_war","success_total,success_total,success_total"
731,732,United States,Myanmar,1997,2016,0,0,0,1,1,0,NA,NA,NA,human_rights,human_rights,NA,NA,NA,NA,success_total,success_total,NA,human_rights,success_total
732,733,Commonwealth,Sierra Leone,1997,1998,0,0,0,0,0,1,NA,NA,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_total,democracy,success_total
733,734,ECOWAS,Sierra Leone,1997,2003,1,0,0,1,1,0,end_war,NA,NA,end_war,end_war,NA,success_total,NA,NA,success_total,success_total,NA,end_war,success_total
734,735,UN,Sierra Leone,1997,2010,0,1,0,0,1,0,NA,end_war,NA,NA,prevent_war,NA,NA,success_total,NA,NA,success_total,NA,"end_war,prevent_war","success_total,success_total"
735,736,UN,Sierra Leone,1997,1998,1,0,0,0,0,0,democracy,NA,NA,NA,NA,NA,success_part,NA,NA,NA,NA,NA,"democracy,human_rights,end_war","success_part,success_part,failed"
736,737,United States,Sudan,1997,2017,1,0,0,1,0,0,terrorism,NA,NA,human_rights,NA,NA,success_part,NA,NA,success_part,NA,NA,"terrorism,human_rights","success_part,success_part"
737,738,UN,Angola,1998,2002,1,0,0,1,0,0,end_war,NA,NA,end_war,NA,NA,success_total,NA,NA,success_total,NA,NA,end_war,success_total
738,739,EU,Belarus,1998,1999,0,0,0,0,1,0,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_part,NA,policy_change,success_part
739,740,Bulgaria,Belarus,1998,1999,0,0,0,0,1,0,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_part,NA,policy_change,success_part
740,741,Cyprus,Belarus,1998,1999,0,0,0,0,1,0,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_part,NA,policy_change,success_part
741,742,Czech Republic,Belarus,1998,1999,0,0,0,0,1,0,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_part,NA,policy_change,success_part
742,743,Estonia,Belarus,1998,1999,0,0,0,0,1,0,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_part,NA,policy_change,success_part
743,744,Hungary,Belarus,1998,1999,0,0,0,0,1,0,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_part,NA,policy_change,success_part
744,745,Iceland,Belarus,1998,1999,0,0,0,0,1,0,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_part,NA,policy_change,success_part
745,746,Norway,Belarus,1998,1999,0,0,0,0,1,0,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_part,NA,policy_change,success_part
746,747,Romania,Belarus,1998,1999,0,0,0,0,1,0,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_part,NA,policy_change,success_part
747,748,Slovakia,Belarus,1998,1999,0,0,0,0,1,0,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_part,NA,policy_change,success_part
748,749,Slovenia,Belarus,1998,1999,0,0,0,0,1,0,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_part,NA,policy_change,success_part
749,750,United States,Belarus,1998,1999,0,0,0,0,0,1,NA,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_part,policy_change,success_part
750,751,EU,Cote d'Ivoire,1998,2002,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_part,NA,NA,democracy,success_part
751,752,ECOWAS,ECOWAS,1998,2022,0,1,0,0,0,0,NA,prevent_war,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,prevent_war,ongoing
752,753,Eritrea,Ethiopia (excludes Eritrea),1998,2018,0,0,0,0,1,1,NA,NA,NA,NA,end_war,end_war,NA,NA,NA,NA,success_total,success_total,end_war,success_total
753,754,United States,France,1998,2017,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,other,success_total
754,755,Australia,India,1998,2001,0,0,1,1,0,0,NA,NA,prevent_war,prevent_war,NA,NA,NA,NA,failed,failed,NA,NA,prevent_war,failed
755,756,Canada,India,1998,2001,0,1,0,0,0,0,NA,prevent_war,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,prevent_war,failed
756,757,Denmark,India,1998,2001,0,0,0,1,0,0,NA,NA,NA,prevent_war,NA,NA,NA,NA,NA,failed,NA,NA,prevent_war,failed
757,758,Netherlands,India,1998,2001,0,0,0,1,0,0,NA,NA,NA,prevent_war,NA,NA,NA,NA,NA,failed,NA,NA,prevent_war,failed
758,759,Sweden,India,1998,2001,0,0,0,1,0,0,NA,NA,NA,prevent_war,NA,NA,NA,NA,NA,failed,NA,NA,prevent_war,failed
759,760,Germany,India,1998,2001,0,0,0,1,0,0,NA,NA,NA,prevent_war,NA,NA,NA,NA,NA,failed,NA,NA,prevent_war,failed
760,761,G8,India,1998,1999,0,0,0,1,0,0,NA,NA,NA,prevent_war,NA,NA,NA,NA,NA,failed,NA,NA,prevent_war,failed
761,762,Japan,India,1998,2001,0,0,0,1,0,0,NA,NA,NA,prevent_war,NA,NA,NA,NA,NA,failed,NA,NA,prevent_war,failed
762,763,United States,India,1998,2001,1,1,1,1,0,0,prevent_war,prevent_war,prevent_war,prevent_war,NA,NA,failed,failed,failed,failed,NA,NA,prevent_war,failed
763,764,United States,Ireland,1998,2014,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,other,success_total
764,765,Turkey,Italy,1998,1999,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,other,success_total
765,766,Uzbekistan,Kyrgyzstan,1998,1998,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,other,failed
766,767,Australia,Pakistan,1998,2001,0,0,1,1,0,0,NA,NA,prevent_war,prevent_war,NA,NA,NA,NA,failed,failed,NA,NA,prevent_war,failed
767,768,Canada,Pakistan,1998,2001,0,1,0,1,0,0,NA,prevent_war,NA,prevent_war,NA,NA,NA,failed,NA,failed,NA,NA,prevent_war,failed
768,769,Germany,Pakistan,1998,2001,0,1,0,1,0,0,NA,prevent_war,NA,prevent_war,NA,NA,NA,failed,NA,failed,NA,NA,prevent_war,failed
769,770,G8,Pakistan,1998,1999,0,0,0,1,0,0,NA,NA,NA,prevent_war,NA,NA,NA,NA,NA,failed,NA,NA,prevent_war,failed
770,771,Japan,Pakistan,1998,2001,0,0,0,1,0,0,NA,NA,NA,prevent_war,NA,NA,NA,NA,NA,failed,NA,NA,prevent_war,failed
771,772,Netherlands,Pakistan,1998,2008,0,1,0,1,0,0,NA,prevent_war,NA,prevent_war,NA,NA,NA,failed,NA,failed,NA,NA,prevent_war,failed
772,773,United States,Pakistan,1998,2001,0,1,1,1,0,0,NA,prevent_war,prevent_war,prevent_war,NA,NA,NA,failed,failed,failed,NA,NA,prevent_war,failed
773,774,EU,Sierra Leone,1998,2010,0,1,0,0,1,0,NA,end_war,NA,NA,prevent_war,NA,NA,success_total,NA,NA,success_total,NA,"end_war,prevent_war","success_total,success_total"
774,775,Netherlands,Suriname,1998,2000,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_total,NA,NA,"democracy,human_rights","success_total,success_total"
775,776,EU,Yugoslavia,1998,2001,1,0,0,1,1,0,end_war,NA,NA,human_rights,terrorism,NA,success_total,NA,NA,success_total,success_total,NA,"end_war,human_rights,terrorism","success_total,success_total,success_total"
776,777,UN,Yugoslavia,1998,2001,0,1,1,0,0,0,NA,end_war,human_rights,NA,NA,NA,NA,success_total,success_total,NA,NA,NA,"end_war,human_rights","success_total,success_total"
777,778,United States,Yugoslavia,1998,2001,0,0,0,1,0,0,NA,NA,NA,human_rights,NA,NA,NA,NA,NA,success_total,NA,NA,human_rights,success_total
778,779,EU,Afghanistan,1999,2001,0,0,0,1,0,1,NA,NA,NA,terrorism,NA,end_war,NA,NA,NA,failed,NA,failed,"terrorism,end_war","failed,failed"
779,780,Turkey,Afghanistan,1999,2001,0,0,0,1,0,1,NA,NA,NA,terrorism,NA,end_war,NA,NA,NA,failed,NA,failed,"terrorism,end_war","failed,failed"
780,781,Croatia,Afghanistan,1999,2001,0,0,0,1,0,1,NA,NA,NA,terrorism,NA,end_war,NA,NA,NA,failed,NA,failed,"terrorism,end_war","failed,failed"
781,782,Macedonia,Afghanistan,1999,2001,0,0,0,1,0,1,NA,NA,NA,terrorism,NA,end_war,NA,NA,NA,failed,NA,failed,"terrorism,end_war","failed,failed"
782,783,Montenegro,Afghanistan,1999,2001,0,0,0,1,0,1,NA,NA,NA,terrorism,NA,end_war,NA,NA,NA,failed,NA,failed,"terrorism,end_war","failed,failed"
783,784,Iceland,Afghanistan,1999,2001,0,0,0,1,0,1,NA,NA,NA,terrorism,NA,end_war,NA,NA,NA,failed,NA,failed,"terrorism,end_war","failed,failed"
784,785,Albania,Afghanistan,1999,2001,0,0,0,1,0,1,NA,NA,NA,terrorism,NA,end_war,NA,NA,NA,failed,NA,failed,"terrorism,end_war","failed,failed"
785,786,Bosnia and Herzegovina,Afghanistan,1999,2001,0,0,0,1,0,1,NA,NA,NA,terrorism,NA,end_war,NA,NA,NA,failed,NA,failed,"terrorism,end_war","failed,failed"
786,787,Serbia,Afghanistan,1999,2001,0,0,0,1,0,1,NA,NA,NA,terrorism,NA,end_war,NA,NA,NA,failed,NA,failed,"terrorism,end_war","failed,failed"
787,788,Liechtenstein,Afghanistan,1999,2001,0,0,0,1,0,1,NA,NA,NA,terrorism,NA,end_war,NA,NA,NA,failed,NA,failed,"terrorism,end_war","failed,failed"
788,789,Norway,Afghanistan,1999,2001,0,0,0,1,0,1,NA,NA,NA,terrorism,NA,end_war,NA,NA,NA,failed,NA,failed,"terrorism,end_war","failed,failed"
789,790,Ukraine,Afghanistan,1999,2001,0,0,0,1,0,1,NA,NA,NA,terrorism,NA,end_war,NA,NA,NA,failed,NA,failed,"terrorism,end_war","failed,failed"
790,791,Moldova,Afghanistan,1999,2001,0,0,0,1,0,1,NA,NA,NA,terrorism,NA,end_war,NA,NA,NA,failed,NA,failed,"terrorism,end_war","failed,failed"
791,792,Armenia,Afghanistan,1999,2001,0,0,0,1,0,1,NA,NA,NA,terrorism,NA,end_war,NA,NA,NA,failed,NA,failed,"terrorism,end_war","failed,failed"
792,793,Georgia,Afghanistan,1999,2001,0,0,0,1,0,1,NA,NA,NA,terrorism,NA,end_war,NA,NA,NA,failed,NA,failed,"terrorism,end_war","failed,failed"
793,794,UN,Afghanistan,1999,2002,0,0,0,1,0,1,NA,NA,NA,terrorism,NA,human_rights,NA,NA,NA,failed,NA,failed,"terrorism,human_rights","failed,failed"
794,795,United States,Afghanistan,1999,2002,1,0,0,1,0,1,terrorism,NA,NA,terrorism,NA,terrorism,success_part,NA,NA,success_part,NA,success_part,terrorism,success_part
795,796,EU,Eritrea,1999,2001,0,1,0,0,0,0,NA,end_war,NA,NA,NA,NA,NA,nego_settlement,NA,NA,NA,NA,end_war,nego_settlement
796,797,EU,Ethiopia (excludes Eritrea),1999,2001,0,1,0,0,0,0,NA,end_war,NA,NA,NA,NA,NA,nego_settlement,NA,NA,NA,NA,end_war,nego_settlement
797,798,EU,Indonesia,1999,2000,1,1,1,0,0,0,human_rights,human_rights,human_rights,NA,NA,NA,success_part,success_part,success_part,NA,NA,NA,human_rights,success_part
798,799,United States,Indonesia,1999,2010,0,0,1,0,0,0,NA,NA,human_rights,NA,NA,NA,NA,NA,failed,NA,NA,NA,"human_rights,democracy","failed,failed"
799,800,United States,Indonesia,1999,2005,0,1,1,0,0,0,NA,human_rights,human_rights,NA,NA,NA,NA,failed,failed,NA,NA,NA,human_rights,failed
800,801,Uzbekistan,Kyrgyzstan,1999,2000,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,other,failed
801,802,France,Niger,1999,2000,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_total,NA,NA,democracy,success_total
802,803,Commonwealth,Pakistan,1999,2004,0,0,0,0,0,1,NA,NA,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_total,democracy,success_total
803,804,South Africa,Pakistan,1999,2001,0,1,0,0,0,0,NA,democracy,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,"democracy,human_rights","success_total,success_total"
804,805,United Kingdom,Pakistan,1999,2000,0,1,0,1,0,0,NA,democracy,NA,democracy,NA,NA,NA,failed,NA,failed,NA,NA,democracy,failed
805,806,United States,Pakistan,1999,2001,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,failed,NA,NA,democracy,failed
806,807,EU,Yugoslavia,1999,2000,1,0,0,0,0,0,end_war,NA,NA,NA,NA,NA,success_part,NA,NA,NA,NA,NA,"end_war,human_rights,terrorism","success_part,success_part,success_part"
807,808,Switzerland,Yugoslavia,1999,2001,0,1,1,1,0,0,NA,end_war,end_war,end_war,NA,NA,NA,success_total,success_total,success_total,NA,NA,end_war,success_total
808,809,United States,Yugoslavia,1999,2000,1,0,0,0,0,0,human_rights,NA,NA,NA,NA,NA,success_part,NA,NA,NA,NA,NA,human_rights,success_part
809,810,UN,Afghanistan,2000,2002,1,1,1,1,1,1,terrorism,terrorism,terrorism,terrorism,terrorism,terrorism,failed,failed,failed,failed,failed,failed,terrorism,failed
810,811,EU,Austria,2000,2000,0,0,0,0,0,1,NA,NA,NA,NA,NA,destab_regime,NA,NA,NA,NA,NA,failed,destab_regime,failed
811,812,United States,Austria,2000,2000,0,0,0,0,0,1,NA,NA,NA,NA,NA,destab_regime,NA,NA,NA,NA,NA,failed,destab_regime,failed
812,813,Canada,Cote d'Ivoire,2000,2001,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_part,NA,NA,democracy,success_part
813,814,France,Cote d'Ivoire,2000,2002,0,0,1,1,0,0,NA,NA,democracy,democracy,NA,NA,NA,NA,success_part,success_part,NA,NA,democracy,success_part
814,815,United States,Cote d'Ivoire,2000,2002,0,1,0,1,0,0,NA,democracy,NA,democracy,NA,NA,NA,success_part,NA,success_part,NA,NA,democracy,success_part
815,816,UN,Eritrea,2000,2001,0,1,1,0,0,0,NA,end_war,end_war,NA,NA,NA,NA,nego_settlement,nego_settlement,NA,NA,NA,end_war,nego_settlement
816,817,UN,Ethiopia (excludes Eritrea),2000,2001,0,1,1,0,0,0,NA,end_war,end_war,NA,NA,NA,NA,nego_settlement,nego_settlement,NA,NA,NA,end_war,nego_settlement
817,818,Australia,Fiji,2000,2000,1,0,0,0,1,1,democracy,NA,NA,NA,democracy,democracy,success_part,NA,NA,NA,success_part,success_part,democracy,success_part
818,819,Australia,Fiji,2000,2001,0,0,1,1,1,0,NA,NA,democracy,democracy,democracy,NA,NA,NA,success_part,success_part,success_part,NA,democracy,success_part
819,820,Commonwealth,Fiji,2000,2001,0,0,0,0,0,1,NA,NA,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_total,democracy,success_total
820,821,EU,Fiji,2000,2003,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_total,NA,NA,democracy,success_total
821,822,New Zealand,Fiji,2000,2001,0,0,1,1,1,0,NA,NA,democracy,democracy,democracy,NA,NA,NA,success_total,success_total,success_total,NA,democracy,success_total
822,823,New Zealand,Fiji,2000,2000,1,0,0,0,1,1,democracy,NA,NA,NA,democracy,democracy,success_part,NA,NA,NA,success_part,success_part,democracy,success_part
823,824,United Kingdom,Fiji,2000,2001,0,0,1,1,0,0,NA,NA,democracy,democracy,NA,NA,NA,NA,success_part,success_part,NA,NA,democracy,success_part
824,825,United Kingdom,Fiji,2000,2003,1,1,0,0,0,0,democracy,democracy,NA,NA,NA,NA,success_total,success_total,NA,NA,NA,NA,democracy,success_total
825,826,United States,Fiji,2000,2014,0,1,1,1,1,1,NA,democracy,democracy,democracy,democracy,democracy,NA,success_total,success_total,success_total,success_total,success_total,democracy,success_total
826,827,Uzbekistan,Kyrgyzstan,2000,2000,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,other,failed
827,828,EU,Myanmar,2000,2003,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,failed,failed,failed,failed,failed,NA,human_rights,failed
828,829,Croatia,Myanmar,2000,2003,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,failed,failed,failed,failed,failed,NA,human_rights,failed
829,830,Macedonia,Myanmar,2000,2003,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,failed,failed,failed,failed,failed,NA,human_rights,failed
830,831,Montenegro,Myanmar,2000,2003,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,failed,failed,failed,failed,failed,NA,human_rights,failed
831,832,Iceland,Myanmar,2000,2003,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,failed,failed,failed,failed,failed,NA,human_rights,failed
832,833,Albania,Myanmar,2000,2003,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,failed,failed,failed,failed,failed,NA,human_rights,failed
833,834,Bosnia and Herzegovina,Myanmar,2000,2003,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,failed,failed,failed,failed,failed,NA,human_rights,failed
834,835,Liechtenstein,Myanmar,2000,2003,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,failed,failed,failed,failed,failed,NA,human_rights,failed
835,836,Norway,Myanmar,2000,2003,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,failed,failed,failed,failed,failed,NA,human_rights,failed
836,837,Moldova,Myanmar,2000,2003,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,failed,failed,failed,failed,failed,NA,human_rights,failed
837,838,Armenia,Myanmar,2000,2003,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,failed,failed,failed,failed,failed,NA,human_rights,failed
838,839,Switzerland,Myanmar,2000,2006,1,1,1,0,1,0,human_rights,human_rights,human_rights,NA,human_rights,NA,failed,failed,failed,NA,failed,NA,human_rights,failed
839,840,UN,Sierra Leone,2000,2003,1,0,0,0,0,0,end_war,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,end_war,success_total
840,841,EU,Yugoslavia,2000,2014,0,0,0,1,1,0,NA,NA,NA,democracy,democracy,NA,NA,NA,NA,success_total,success_total,NA,democracy,success_total
841,842,EU,Afghanistan,2001,2002,1,1,1,1,1,1,terrorism,end_war,other,other,other,other,failed,nego_settlement,failed,failed,failed,failed,"terrorism,end_war,other","failed,nego_settlement,failed"
842,843,Cyprus,Afghanistan,2001,2002,1,1,1,1,1,1,terrorism,end_war,other,other,other,other,failed,nego_settlement,failed,failed,failed,failed,"terrorism,end_war,other","failed,nego_settlement,failed"
843,844,Malta,Afghanistan,2001,2002,1,1,1,1,1,1,terrorism,end_war,other,other,other,other,failed,nego_settlement,failed,failed,failed,failed,"terrorism,end_war,other","failed,nego_settlement,failed"
844,845,Turkey,Afghanistan,2001,2002,1,1,1,1,1,1,terrorism,end_war,other,other,other,other,failed,nego_settlement,failed,failed,failed,failed,"terrorism,end_war,other","failed,nego_settlement,failed"
845,846,Croatia,Afghanistan,2001,2002,1,1,1,1,1,1,terrorism,end_war,other,other,other,other,failed,nego_settlement,failed,failed,failed,failed,"terrorism,end_war,other","failed,nego_settlement,failed"
846,847,Macedonia,Afghanistan,2001,2002,1,1,1,1,1,1,terrorism,end_war,other,other,other,other,failed,nego_settlement,failed,failed,failed,failed,"terrorism,end_war,other","failed,nego_settlement,failed"
847,848,Montenegro,Afghanistan,2001,2002,1,1,1,1,1,1,terrorism,end_war,other,other,other,other,failed,nego_settlement,failed,failed,failed,failed,"terrorism,end_war,other","failed,nego_settlement,failed"
848,849,Iceland,Afghanistan,2001,2002,1,1,1,1,1,1,terrorism,end_war,other,other,other,other,failed,nego_settlement,failed,failed,failed,failed,"terrorism,end_war,other","failed,nego_settlement,failed"
849,850,Albania,Afghanistan,2001,2002,1,1,1,1,1,1,terrorism,end_war,other,other,other,other,failed,nego_settlement,failed,failed,failed,failed,"terrorism,end_war,other","failed,nego_settlement,failed"
850,851,Serbia,Afghanistan,2001,2002,1,1,1,1,1,1,terrorism,end_war,other,other,other,other,failed,nego_settlement,failed,failed,failed,failed,"terrorism,end_war,other","failed,nego_settlement,failed"
851,852,Bosnia and Herzegovina,Afghanistan,2001,2002,1,1,1,1,1,1,terrorism,end_war,other,other,other,other,failed,nego_settlement,failed,failed,failed,failed,"terrorism,end_war,other","failed,nego_settlement,failed"
852,853,Liechtenstein,Afghanistan,2001,2002,1,1,1,1,1,1,terrorism,end_war,other,other,other,other,failed,nego_settlement,failed,failed,failed,failed,"terrorism,end_war,other","failed,nego_settlement,failed"
853,854,Norway,Afghanistan,2001,2002,1,1,1,1,1,1,terrorism,end_war,other,other,other,other,failed,nego_settlement,failed,failed,failed,failed,"terrorism,end_war,other","failed,nego_settlement,failed"
854,855,Ukraine,Afghanistan,2001,2002,1,1,1,1,1,1,terrorism,end_war,other,other,other,other,failed,nego_settlement,failed,failed,failed,failed,"terrorism,end_war,other","failed,nego_settlement,failed"
855,856,Moldova,Afghanistan,2001,2002,1,1,1,1,1,1,terrorism,end_war,other,other,other,other,failed,nego_settlement,failed,failed,failed,failed,"terrorism,end_war,other","failed,nego_settlement,failed"
856,857,Armenia,Afghanistan,2001,2002,1,1,1,1,1,1,terrorism,end_war,other,other,other,other,failed,nego_settlement,failed,failed,failed,failed,"terrorism,end_war,other","failed,nego_settlement,failed"
857,858,Georgia,Afghanistan,2001,2002,1,1,1,1,1,1,terrorism,end_war,other,other,other,other,failed,nego_settlement,failed,failed,failed,failed,"terrorism,end_war,other","failed,nego_settlement,failed"
858,859,Switzerland,Afghanistan,2001,2002,1,1,1,1,1,1,terrorism,end_war,other,other,other,other,failed,nego_settlement,failed,failed,failed,failed,"terrorism,end_war,other","failed,nego_settlement,failed"
859,860,United States,Antigua and Barbuda,2001,2003,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
860,861,United States,Balkans,2001,2022,0,0,0,1,0,0,NA,NA,NA,prevent_war,NA,NA,NA,NA,NA,ongoing,NA,NA,prevent_war,ongoing
861,862,EU,Belize,2001,2004,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,other,success_total
862,863,NAFTA,Brazil,2001,2001,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,other,failed
863,864,United States,Costa Rica,2001,2006,0,0,1,0,0,0,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,NA,other,success_total
864,865,EU,Haiti,2001,2005,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,failed,NA,NA,democracy,failed
865,866,United States,Haiti,2001,2004,0,0,0,1,0,0,NA,NA,NA,human_rights,NA,NA,NA,NA,NA,success_total,NA,NA,human_rights,success_total
866,867,Uzbekistan,Kyrgyzstan,2001,2001,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,other,failed
867,868,EU,Liberia,2001,2016,1,1,1,0,1,0,end_war,end_war,end_war,NA,end_war,NA,success_total,success_total,success_total,NA,success_total,NA,end_war,success_total
868,869,UN,Liberia,2001,2003,0,1,1,0,1,0,NA,end_war,end_war,NA,end_war,NA,NA,success_total,success_total,NA,success_total,NA,end_war,success_total
869,870,UN,Liberia,2001,2007,1,0,0,0,0,0,end_war,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,end_war,success_total
870,871,EU,Malawi,2001,2003,0,0,0,1,0,0,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_total,NA,NA,policy_change,success_total
